id,notes,labGroup,user,performedBy,reference,valid,compound_0,compound_0_role,compound_0_amount,compound_1,compound_1_role,compound_1_amount,compound_2,compound_2_role,compound_2_amount,compound_3,compound_3_role,compound_3_amount,compound_4,compound_4_role,compound_4_amount,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP
1391," pH adjusting reagent used: H2SeO3, 1.03g pH adjusting reagent used: H2SeO3, 1.03g pH adjusting reagent used: H2SeO3, 1.03g pH adjusting reagent used: H2SeO3, 1.03g",Norquist Lab,cfalk,,jho213.15,True,Ammonium oxido(dioxo)vanadium,?,?,Water,?,?,Triethylenetetramine,?,?,?,?,?,?,?,?,357.38,0.0,0.0,257.42,357.38,237.76,272.88,0.0,237.76,237.76,257.42,237.76,237.76,357.38,257.42,257.42,357.38,257.42,357.38,0.0,357.38,0.0,272.88,237.76,357.38,0.0,357.38,257.42,0.0,257.42,237.76,357.38,0.0,272.88,237.76,237.76,237.76,0.0,237.76,0.0,357.38,257.42,272.88,357.38,357.38,0.0,237.76,357.38,272.88,257.42,272.88,0.0,0.0,0.0,357.38,357.38
1392," pH adjusting reagent used: H2SeO3, 1.3158g pH adjusting reagent used: H2SeO3, 1.3158g pH adjusting reagent used: H2SeO3, 1.3158g pH adjusting reagent used: H2SeO3, 1.3158g",Norquist Lab,cfalk,,jho213.16,True,Ammonium oxido(dioxo)vanadium,?,?,Water,?,?,Triethylenetetramine,?,?,?,?,?,?,?,?,357.38,0.0,0.0,257.42,357.38,237.76,272.88,0.0,237.76,237.76,257.42,237.76,237.76,357.38,257.42,257.42,357.38,257.42,357.38,0.0,357.38,0.0,272.88,237.76,357.38,0.0,357.38,257.42,0.0,257.42,237.76,357.38,0.0,272.88,237.76,237.76,237.76,0.0,237.76,0.0,357.38,257.42,272.88,357.38,357.38,0.0,237.76,357.38,272.88,257.42,272.88,0.0,0.0,0.0,357.38,357.38
1393," pH adjusting reagent used: H2SeO3, 1.2805g pH adjusting reagent used: H2SeO3, 1.2805g pH adjusting reagent used: H2SeO3, 1.2805g pH adjusting reagent used: H2SeO3, 1.2805g",Norquist Lab,cfalk,,jho213.17,True,Ammonium oxido(dioxo)vanadium,?,?,TMEDA,?,?,Water,?,?,?,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
1394," pH adjusting reagent used: H2SeO3, 1.0327g pH adjusting reagent used: H2SeO3, 1.0327g pH adjusting reagent used: H2SeO3, 1.0327g pH adjusting reagent used: H2SeO3, 1.0327g",Norquist Lab,cfalk,,jho213.18,True,Ammonium oxido(dioxo)vanadium,?,?,TMEDA,?,?,Water,?,?,?,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
1395," pH adjusting reagent used: H2SeO3, 1.0696g pH adjusting reagent used: H2SeO3, 1.0696g pH adjusting reagent used: H2SeO3, 1.0696g pH adjusting reagent used: H2SeO3, 1.0696g",Norquist Lab,cfalk,,jho213.19,True,Ammonium oxido(dioxo)vanadium,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
1396," pH adjusting reagent used: H2SeO3, 1.3558g pH adjusting reagent used: H2SeO3, 1.3558g pH adjusting reagent used: H2SeO3, 1.3558g pH adjusting reagent used: H2SeO3, 1.3558g",Norquist Lab,cfalk,,jho213.20,True,Ammonium oxido(dioxo)vanadium,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
1397,,Norquist Lab,cfalk,,jho218.1,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,Triethylenetetramine,?,?,?,?,?,357.38,0.0,0.0,257.42,357.38,237.76,272.88,0.0,237.76,237.76,257.42,237.76,237.76,357.38,257.42,257.42,357.38,257.42,357.38,0.0,357.38,0.0,272.88,237.76,357.38,0.0,357.38,257.42,0.0,257.42,237.76,357.38,0.0,272.88,237.76,237.76,237.76,0.0,237.76,0.0,357.38,257.42,272.88,357.38,357.38,0.0,237.76,357.38,272.88,257.42,272.88,0.0,0.0,0.0,357.38,357.38
1398,,Norquist Lab,cfalk,,jho218.2,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,Triethylenetetramine,?,?,?,?,?,357.38,0.0,0.0,257.42,357.38,237.76,272.88,0.0,237.76,237.76,257.42,237.76,237.76,357.38,257.42,257.42,357.38,257.42,357.38,0.0,357.38,0.0,272.88,237.76,357.38,0.0,357.38,257.42,0.0,257.42,237.76,357.38,0.0,272.88,237.76,237.76,237.76,0.0,237.76,0.0,357.38,257.42,272.88,357.38,357.38,0.0,237.76,357.38,272.88,257.42,272.88,0.0,0.0,0.0,357.38,357.38
1399,,Norquist Lab,cfalk,,jho218.3,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
1400,,Norquist Lab,cfalk,,jho218.4,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
1401,"js: this read 3-apry, assuming it is an error and corrected it",Norquist Lab,cfalk,,jho218.5,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
1402,"js: this read 3-apry, assuming it is an error and corrected it",Norquist Lab,cfalk,,jho218.6,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
1403,,Norquist Lab,cfalk,,jho218.7,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,DABCO,?,?,Water,?,?,?,?,?,228.21,0.0,0.0,204.9,228.21,204.9,216.36,0.0,204.9,204.9,204.9,204.9,204.9,216.36,216.36,216.36,228.21,216.36,228.21,0.0,228.21,0.0,216.36,204.9,228.21,0.0,228.21,216.36,0.0,216.36,204.9,228.21,0.0,216.36,204.9,204.9,204.9,0.0,204.9,0.0,228.21,204.9,216.36,228.21,216.36,0.0,204.9,228.21,216.36,216.36,216.36,0.0,0.0,0.0,216.36,228.21
1404,,Norquist Lab,cfalk,,jho218.8,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,DABCO,?,?,Water,?,?,?,?,?,228.21,0.0,0.0,204.9,228.21,204.9,216.36,0.0,204.9,204.9,204.9,204.9,204.9,216.36,216.36,216.36,228.21,216.36,228.21,0.0,228.21,0.0,216.36,204.9,228.21,0.0,228.21,216.36,0.0,216.36,204.9,228.21,0.0,216.36,204.9,204.9,204.9,0.0,204.9,0.0,228.21,204.9,216.36,228.21,216.36,0.0,204.9,228.21,216.36,216.36,216.36,0.0,0.0,0.0,216.36,228.21
1405,,Norquist Lab,cfalk,,jho218.9,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,"1,4-Diazepane",?,?,?,?,?,234.33,0.0,0.0,182.58,234.33,182.58,203.19,0.0,182.58,182.58,182.58,182.58,182.58,203.19,182.58,182.58,234.33,182.58,234.33,0.0,234.33,0.0,203.19,182.58,234.33,0.0,234.33,182.58,0.0,182.58,182.58,234.33,0.0,203.19,182.58,182.58,182.58,0.0,182.58,0.0,234.33,182.58,203.19,234.33,203.19,0.0,182.58,234.33,203.19,182.58,203.19,0.0,0.0,0.0,203.19,234.33
1406,,Norquist Lab,cfalk,,jho218.10,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,"1,4-Diazepane",?,?,?,?,?,234.33,0.0,0.0,182.58,234.33,182.58,203.19,0.0,182.58,182.58,182.58,182.58,182.58,203.19,182.58,182.58,234.33,182.58,234.33,0.0,234.33,0.0,203.19,182.58,234.33,0.0,234.33,182.58,0.0,182.58,182.58,234.33,0.0,203.19,182.58,182.58,182.58,0.0,182.58,0.0,234.33,182.58,203.19,234.33,203.19,0.0,182.58,234.33,203.19,182.58,203.19,0.0,0.0,0.0,203.19,234.33
1407,,Norquist Lab,cfalk,,jho218.11,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
1408,,Norquist Lab,cfalk,,jho218.12,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Piperazine,?,?,Water,?,?,?,?,?,214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
1409,,Norquist Lab,cfalk,,jho220.1,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
1410,,Norquist Lab,cfalk,,jho220.2,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
1411,,Norquist Lab,cfalk,,jho220.3,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
1412,,Norquist Lab,cfalk,,jho220.4,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
1413,,Norquist Lab,cfalk,,jho220.5,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,Diethylenetriamine,?,?,?,?,?,272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
1414,,Norquist Lab,cfalk,,jho220.6,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,Diethylenetriamine,?,?,?,?,?,272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
1415,,Norquist Lab,cfalk,,jho220.7,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,Diethylenetriamine,?,?,?,?,?,272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
1416,,Norquist Lab,cfalk,,jho220.8,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,Water,?,?,Diethylenetriamine,?,?,?,?,?,272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
1417,,Norquist Lab,cfalk,,jho220.9,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,"1,4-Dimethylpiperazine",?,?,Water,?,?,?,?,?,300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
1418,,Norquist Lab,cfalk,,jho220.10,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,"1,4-Dimethylpiperazine",?,?,Water,?,?,?,?,?,300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
1419,,Norquist Lab,cfalk,,jho220.11,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,"1,4-Dimethylpiperazine",?,?,Water,?,?,?,?,?,300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
1420,,Norquist Lab,cfalk,,jho220.12,True,Ammonium oxido(dioxo)vanadium,?,?,Selenium dioxide,?,?,"1,4-Dimethylpiperazine",?,?,Water,?,?,?,?,?,300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
1421,,Norquist Lab,cfalk,,jho95.1,True,Vanadium(V) oxide,?,?,Selenium dioxide,?,?,2-Methylpiperazine,?,?,Water,?,?,?,?,?,242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
1422,,Norquist Lab,cfalk,,jho95.2,True,Vanadium(V) oxide,?,?,Selenium dioxide,?,?,Water,?,?,3-Pyrrolidinamine dihydrochloride,?,?,?,?,?,179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
1423,,Norquist Lab,cfalk,,jho95.3,True,Vanadium(V) oxide,?,?,Selenium dioxide,?,?,"2,5-Dimethylpiperazine",?,?,Water,?,?,?,?,?,274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
1424,,Norquist Lab,cfalk,,jho95.4,True,Vanadium(V) oxide,?,?,Selenium dioxide,?,?,TMEDA,?,?,Water,?,?,?,?,?,347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
