Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
212.75,0.0,0.0,202.76,212.75,170.36,212.75,0.0,116.63,116.63,202.76,116.63,116.63,212.75,202.76,212.75,212.75,202.76,212.75,0.0,212.75,0.0,212.75,116.63,212.75,0.0,212.75,212.75,0.0,212.75,170.36,212.75,0.0,212.75,116.63,170.36,170.36,0.0,170.36,0.0,212.75,202.76,212.75,212.75,212.75,0.0,170.36,212.75,212.75,202.76,212.75,0.0,0.0,0.0,212.75,212.75
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
211.69,0.0,0.0,141.36,211.69,141.36,175.87,0.0,141.36,141.36,141.36,141.36,141.36,175.87,141.36,141.36,211.69,141.36,211.69,0.0,211.69,0.0,175.87,141.36,211.69,0.0,211.69,141.36,0.0,141.36,141.36,211.69,0.0,175.87,141.36,141.36,141.36,0.0,141.36,0.0,211.69,141.36,175.87,211.69,175.87,0.0,141.36,211.69,175.87,141.36,175.87,0.0,0.0,0.0,175.87,211.69
211.69,0.0,0.0,141.36,211.69,141.36,175.87,0.0,141.36,141.36,141.36,141.36,141.36,175.87,141.36,141.36,211.69,141.36,211.69,0.0,211.69,0.0,175.87,141.36,211.69,0.0,211.69,141.36,0.0,141.36,141.36,211.69,0.0,175.87,141.36,141.36,141.36,0.0,141.36,0.0,211.69,141.36,175.87,211.69,175.87,0.0,141.36,211.69,175.87,141.36,175.87,0.0,0.0,0.0,175.87,211.69
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
